source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type
DOID:0111516	oboInOwl:hasExactSynonym	adult-onset multiple mtDNA deletion syndrome due to DGUOK deficiency	Síndrome de deleción múltiple de ADNmt de inicio en la edad adulta debido a deficiencia de DGUOK	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111516	oboInOwl:hasExactSynonym	autosomal recessive progressive external ophthalmoplegia 4	Oftalmoplejía externa progresiva autosómica recesiva 4	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111517	oboInOwl:hasExactSynonym	autosomal dominant progressive external ophthalmoplegia 2	Oftalmoplejía externa progresiva autosómica dominante 2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111518	oboInOwl:hasExactSynonym	autosomal dominant progressive external ophthalmoplegia 5	Oftalmoplejía externa progresiva autosómica dominante 5	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111519	oboInOwl:hasExactSynonym	autosomal dominant progressive external ophthalmoplegia 6	Oftalmoplejía externa progresiva autosómica dominante 6	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111519	oboInOwl:hasExactSynonym	mitochondrial DNA deletion syndrome with limb-girdle weakness	Síndrome de deleción del ADN mitocondrial con debilidad de la cintura y las extremidades	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8128500000000001			
DOID:0111519	oboInOwl:hasExactSynonym	mitochondrial DNA deletion syndrome with progressive myopathy	Síndrome de deleción del ADN mitocondrial con miopatía progresiva	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111519	oboInOwl:hasExactSynonym	mtDNA deletion syndrome with limb-girdle weakness	Síndrome de deleción del ADNmt con debilidad de la cintura y las extremidades	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8125			
DOID:0111520	oboInOwl:hasExactSynonym	autosomal dominant progressive external ophthalmoplegia 3	Oftalmoplejía externa progresiva autosómica dominante 3	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111523	oboInOwl:hasExactSynonym	autosomal recessive progressive external ophthalmoplegia 3	Oftalmoplejía externa progresiva autosómica recesiva 3	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111524	oboInOwl:hasExactSynonym	autosomal recessive progressive external ophthalmoplegia 5	Oftalmoplejía externa progresiva autosómica recesiva 5	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111525	oboInOwl:hasExactSynonym	autosomal dominant progressive external ophthalmoplegia 4	Oftalmoplejía externa progresiva autosómica dominante 4	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111526	oboInOwl:hasExactSynonym	Mullerian duct failure and hyperandrogenism	Insuficiencia del conducto de Müller e hiperandrogenismo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8320000000000001			
DOID:1923	oboInOwl:hasExactSynonym	sex development disorder	Trastorno del desarrollo sexual	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.77335			
DOID:1923	oboInOwl:hasExactSynonym	sex differentiation disease	Enfermedad de diferenciación sexual	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.77335			
DOID:0111527	oboInOwl:hasExactSynonym	hereditary myoclonus-progressive distal muscular atrophy syndrome	Síndrome de mioclono hereditario-atrofia muscular distal progresiva	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.86315			
DOID:0111528	oboInOwl:hasExactSynonym	NFJ syndrome	Síndrome NFJ	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111528	oboInOwl:hasExactSynonym	Naegeli syndrome	Síndrome de Naegeli	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111529	oboInOwl:hasExactSynonym	congenital capillary malformations	Malformaciones capilares congénitas	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111529	oboInOwl:hasExactSynonym	familial multiple port-wine stains	Múltiples manchas familiares en vino de Oporto	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.802			
DOID:1271	oboInOwl:hasExactSynonym	disease of capillaries	Enfermedad de los capilares	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.855			
DOID:0111530	oboInOwl:hasExactSynonym	Jadassohn nevus phakomatosis	Facomatosis del nevo de Jadassohn	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.78335			
DOID:0111530	oboInOwl:hasExactSynonym	Schimmelpenning Feuerstein Mims syndrome	Síndrome de Schimmelpenning-Feuerstein-Mims	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111530	oboInOwl:hasExactSynonym	Solomon syndrome	Síndrome de Salomón	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111530	oboInOwl:hasExactSynonym	nevus sebaceus of Jadassohn	Nevo sebáceo de Jadassohn	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7566999999999999			
DOID:0111530	oboInOwl:hasExactSynonym	nevus sebaceus syndrome	Síndrome del nevo sebáceo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111530	oboInOwl:hasExactSynonym	organoid nevus phakomatosis	Facomatosis del nevo organoide	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7666999999999999			
DOID:0111530	oboInOwl:hasExactSynonym	organoid nevus syndrome	Síndrome del nevo organoide	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111531	oboInOwl:hasExactSynonym	familial bilateral optic nerve hypoplasia	Hipoplasia familiar bilateral del nervio óptico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111531	oboInOwl:hasExactSynonym	isolated optic nerve hypoplasia/aplasia	Hipoplasia/aplasia aislada del nervio óptico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:1891	oboInOwl:hasExactSynonym	disorder of the second nerve	Trastorno del segundo nervio	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:1891	oboInOwl:hasExactSynonym	optic nerve disorder	Trastorno del nervio óptico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:1891	oboInOwl:hasExactSynonym	optic neuropathy	Neuropatía óptica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111532	oboInOwl:hasExactSynonym	osteoglophonic dwarfism	Enanismo osteoglofónico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111533	oboInOwl:hasExactSynonym	gnathodiaphyseal sclerosis	Esclerosis gnatodiafisaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111533	oboInOwl:hasExactSynonym	osteogenesis imperfecta with unusual skeletal lesions	Osteogénesis imperfecta con lesiones esqueléticas inusuales	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111533	oboInOwl:hasExactSynonym	osteogenesis imperfecta, Levin type	Osteogénesis imperfecta tipo Levin	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.905			
DOID:0111534	oboInOwl:hasExactSynonym	autosomal dominant multicentric osteolysis	Osteólisis multicéntrica autosómica dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111534	oboInOwl:hasExactSynonym	hereditary osteolysis of carpal bones with or without nephropathy	Osteólisis hereditaria de los huesos del carpo con o sin nefropatía	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.89			
DOID:0111534	oboInOwl:hasExactSynonym	idiopathic multicentric osteolysis with or without nephropathy	Osteólisis multicéntrica idiopática con o sin nefropatía	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111534	oboInOwl:hasExactSynonym	multicentric carpo-tarsal osteolysis with or without nephropathy	Osteólisis carpotarsiana multicéntrica con o sin nefropatía	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111534	oboInOwl:hasExactSynonym	multicentric osteolysis nephropathy	Nefropatía por osteólisis multicéntrica	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111535	oboInOwl:hasExactSynonym	familial ectopic ossification	Osificación ectópica familiar	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111535	oboInOwl:hasExactSynonym	osteoma cutis	Osteoma cutis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111536	oboInOwl:hasExactSynonym	dermatoosteopoikilosis	Dermatoosteopoiquilosis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111536	oboInOwl:hasExactSynonym	disseminated dermatofibrosis with osteopoikilosis	Dermatofibrosis diseminada con osteopoiquilosis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111537	oboInOwl:hasExactSynonym	familial rectal pain	Dolor rectal familiar	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111537	oboInOwl:hasExactSynonym	submandibular, ocular and rectal pain with flushing	Dolor submandibular, ocular y rectal con enrojecimiento	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85315			
DOID:0111538	oboInOwl:hasExactSynonym	myotonia congenita intermittens	Miotonía congénita intermitente	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.77335			
DOID:0111538	oboInOwl:hasExactSynonym	paramyotonia congenita	Paramiotonía congénita	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111540	oboInOwl:hasExactSynonym	hyperimidodipeptiduria	Hiperimidodipeptiduria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111540	oboInOwl:hasExactSynonym	imidodipeptidase deficiency	Deficiencia de imidodipeptidasa	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111540	oboInOwl:hasExactSynonym	peptidase deficiency	Deficiencia de peptidasa	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111542	oboInOwl:hasExactSynonym	McCabe disease	Enfermedad de McCabe	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.89			
DOID:0111542	oboInOwl:hasExactSynonym	hereditary expansile polyostotic osteolytic dysplasia	Displasia osteolítica poliostótica expansiva hereditaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8220000000000001			
DOID:0111544	oboInOwl:hasExactSynonym	preaxial deficiency-postaxial polydactyly-hypospadias syndrome	Sindrome de deficiencia preaxial - polidactilia postaxial-hipospadias	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.87			
DOID:0111545	oboInOwl:hasExactSynonym	testotoxicosis	Testotoxicosis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111546	oboInOwl:hasExactSynonym	Currarino triad	Tríada de Currarino	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:0111547	oboInOwl:hasExactSynonym	retinal arteriolar tortuosity	Tortuosidad arteriolar retiniana	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111547	oboInOwl:hasExactSynonym	retinal hemorrhage with vascular tortuosity	Hemorragia retriniana con tortuosidad vascular	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8220000000000001			
DOID:0111547	oboInOwl:hasExactSynonym	tortuosity of retinal arteries	Tortuosidad de las arterias retinianas	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:0111548	oboInOwl:hasExactSynonym	ring dermoid syndrome	Síndrome de Dermoides en Anillo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.855			
DOID:0111551	oboInOwl:hasExactSynonym	Kaeser syndrome	Síndrome de Kaeser	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111551	oboInOwl:hasExactSynonym	scapuloperoneal syndrome type Kaeser	Síndrome escápuloperoneal tipo Kaeser	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.79875			
DOID:0111551	oboInOwl:hasExactSynonym	scapuloperoneal syndrome, neurogenic, Kaeser type	Síndrome escápuloperoneal, neurogénico, tipo Kaeser	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.97			
DOID:0111552	oboInOwl:hasExactSynonym	neurogenic scapuloperoneal amyotrophy, New England type	Amiotrofia escápuloperoneal neurogénica, tipo Nueva Inglaterra	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7706999999999999			
DOID:0111553	oboInOwl:hasExactSynonym	Brachyolmia Type 2	Braquiolmia Tipo 2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.77335			
DOID:0111553	oboInOwl:hasExactSynonym	spondyloepiphyseal dysplasia of Maroteaux	Displasia espondiloepifisaria de Maroteaux	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.89			
DOID:0111554	oboInOwl:hasExactSynonym	Jequier Kozlowski skeletal dysplasia	Displasia esquelética de Jequier-Kozlowski	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.96			
DOID:0111554	oboInOwl:hasExactSynonym	skeletal dysplasia Jequier-Kozlowski type	Displasia esquelética tipo Jequier-Kozlowski	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.915			
DOID:0111556	oboInOwl:hasExactSynonym	multiple sebaceous cysts	Quistes sebáceos múltiples	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.905			
DOID:0111556	oboInOwl:hasExactSynonym	sebocystomatosis	Sebocistomatosis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111557	oboInOwl:hasExactSynonym	autosomal recessive Charcot-Marie-Tooth disease, Ouvrier type	Enfermedad de Charcot-Marie-Tooth autosómica recesiva, tipo Ouvrier	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111560	oboInOwl:hasExactSynonym	PMP2-related CMT1	CMT1 relacionada con PMP2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.775			
DOID:0111560	oboInOwl:hasExactSynonym	PMP2-related Charcot-Marie-Tooth neuropathy type 1	Neuropatía de Charcot-Marie-Tooth tipo 1 relacionada con PMP2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.915			
DOID:0111560	oboInOwl:hasExactSynonym	PMP2-related hereditary motor and sensory neuropathy type 1	Neuropatía hereditaria motora y sensorial tipo 1 relacionada con PMP2	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:2361	oboInOwl:hasExactSynonym	ANEMIA MACROCYTIC	ANEMIA MACROCÍTICA	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.925			
DOID:0111563	oboInOwl:hasExactSynonym	Sturge-Weber-Krabbe angiomatosis	Angiomatosis Sturge-Weber-Krabbe	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.89			
DOID:0111563	oboInOwl:hasExactSynonym	encephalofacial angiomatosis	Angiomatosis encefalofacial	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111563	oboInOwl:hasExactSynonym	encephalotrigeminal angiomatosis	Angiomatosis encefalotrigeminal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111563	oboInOwl:hasExactSynonym	fourth phacomatosis	Cuarta facomatosis	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111563	oboInOwl:hasExactSynonym	leptomeningeal angiomatosis	Angiomatosis leptomeníngea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111563	oboInOwl:hasExactSynonym	meningeal capillary angiomatosis	Angiomatosis capilar meníngea	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111564	oboInOwl:hasExactSynonym	absence of tibia with polydactyly	Ausencia de tibia con polidactilia	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111564	oboInOwl:hasExactSynonym	hypoplastic tibiae-postaxial polydactyly syndrome	Síndrome de tibias hipoplásicas-polidactilia postaxial	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:0111564	oboInOwl:hasExactSynonym	tibial hemimelia-polysyndactyly-triphalangeal thumb syndrome	Sindrome de hemimelia tibial-polisindactilia-pulgar trifalángico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111565	oboInOwl:hasExactSynonym	tricho-dento-osseous syndrome	Síndrome trico-dento-óseo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111566	oboInOwl:hasExactSynonym	long eyelashes	Pestañas largas	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111567	oboInOwl:hasExactSynonym	hereditary cerebroretinal vasculopathy	Vasculopatía cerebroretiniana hereditaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7666999999999999			
DOID:0111567	oboInOwl:hasExactSynonym	retinal vasculopathy and cerebral leukoencephalopathy	Vasculopatía retiniana y leucoencefalopatía cerebral	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111567	oboInOwl:hasExactSynonym	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	Vasculopatía retiniana con leucoencefalopatía cerebral y manifestaciones sistémicas	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111569	oboInOwl:hasExactSynonym	vitreoretinochoroidopathy dominant	Vitreorretinocoroidopatía dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.905			
DOID:0111569	oboInOwl:hasExactSynonym	vitreoretinochoroidopathy with microcornea, glaucoma, and cataract	Vitreorretinocoroidopatía con microcórnea, glaucoma y catarata	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.87			
DOID:0111569	oboInOwl:hasExactSynonym	vitreoretinochoroidopathy, autosomal dominant, with nanophthalmos	Vitreorretinocoroidopatía, autosómica dominante, con nanoftalmos	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111570	oboInOwl:hasExactSynonym	vitreoretinal degeneration, snowflake type	Degeneracion vitreorretiniana tipo copo de nieve	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7737499999999999			
DOID:0111571	oboInOwl:hasExactSynonym	acrofacial dysostosis, Weyers type	Disostosis acrofacial, tipo Weyers	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111572	oboInOwl:hasExactSynonym	hereditary woolly hair syndrome	Síndrome de pelo lanudo hereditario	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7825			
DOID:0111575	oboInOwl:hasExactSynonym	hereditary xerocytosis	Xerocitosis hereditaria	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111576	oboInOwl:hasExactSynonym	pseudohyperkalemia edinburgh	Pseudohiperpotasemia de Edimburgo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8049999999999999			
DOID:0111577	oboInOwl:hasExactSynonym	xerocytosis Gardos	Xerocitosis de Gardos	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.915			
DOID:0111579	oboInOwl:hasExactSynonym	ASA triad	Tríada ASA	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111580	oboInOwl:hasExactSynonym	optic atrophy, infantile hereditary, Behr complicated form of	Atrofia óptica hereditaria infantil, forma complicada de Behr	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.84315			
DOID:0111581	oboInOwl:hasExactSynonym	Opitz C trigonocephaly	Trigonocefalia Opitz C	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.815			
DOID:0111581	oboInOwl:hasExactSynonym	Opitz trigonocephaly C syndrome	Síndrome de trigonocefalia Opitz C	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.825			
DOID:0111581	oboInOwl:hasExactSynonym	Opitz trigonocephaly syndrome	Síndrome de trigonocefalia Opitz	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.9			
DOID:0111581	oboInOwl:hasExactSynonym	trigonocephaly C syndrome	Síndrome de trigonocefalia C	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111582	oboInOwl:hasExactSynonym	arterial calcification and distal joint calcification	Calcificación arterial y calficación articular distal	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.782			
DOID:0111582	oboInOwl:hasExactSynonym	arterial calcification due to CD73 deficiency	Calcificación arterial debido a la deficiencia de CD73	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:0111582	oboInOwl:hasExactSynonym	calcification of joints and arteries	Calcificación de las articulaciones y las arterias	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:0111583	oboInOwl:hasExactSynonym	deficiency of carboxypeptidase B	Deficiencia de carboxipeptidasa B	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:0111584	oboInOwl:hasExactSynonym	Malouf syndrome	Síndrome de Malouf	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111584	oboInOwl:hasExactSynonym	Najjar syndrome	Síndrome de Najjar	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111584	oboInOwl:hasExactSynonym	congestive cardiomyopathy with hypergonadotropic hypogonadism	Miocardiopatía congestiva con hipogonadismo hipergonadotrópico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111584	oboInOwl:hasExactSynonym	dilated cardiomyopathy with hypergonadotropic hypogonadism	Miocardiopatía dilatada con hipogonadismo hipergonadotrópico	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111584	oboInOwl:hasExactSynonym	dilated cardiomyopathy with premature ovarian failure	Miocardiopatía dilatada con fallo ovárico prematuro	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8232999999999999			
DOID:0111584	oboInOwl:hasExactSynonym	genital anomaly with cardiomyopathy	Anomalía genital con miocardiopatía	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111586	oboInOwl:hasExactSynonym	cataract-intellectual disability-hypogonadism syndrome	Sindrome de cataratas-discapacidad intelectual-hipogonadismo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.97			
DOID:0111587	oboInOwl:hasExactSynonym	cerebellar ataxia-hypogonadism syndrome	Síndrome de ataxia cerebelosa-hipogonadismo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111588	oboInOwl:hasExactSynonym	Greenberg skeletal dysplasia	Displásia esquelética de Greenberg	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111588	oboInOwl:hasExactSynonym	HEM dysplasia	Displasia HEM	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111588	oboInOwl:hasExactSynonym	Skeletal dysplasia, Greenberg type	Displasia esquelética, tipo Greenberg	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111588	oboInOwl:hasExactSynonym	autosomal recessive lethal chondrodystrophy with congenital hydrops	Condrodistrofia letal autosómica recesiva con hidropsía congénita	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85425			
DOID:0111589	oboInOwl:hasExactSynonym	Gentile syndrome	Síndrome de Gentile	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.865			
DOID:0111589	oboInOwl:hasExactSynonym	Joubert syndrome with congenital hepatic fibrosis	Síndrome de Joubert con fibrosis hepática congénta	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.86425			
DOID:0111589	oboInOwl:hasExactSynonym	Joubert syndrome with hepatic defect	Síndrome de Joubert con defecto hepático	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.8400000000000001			
DOID:0111590	oboInOwl:hasExactSynonym	Hypotonia, obesity, and prominent incisors	Hipotonia, obesidad e incisivos prominentes	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.97			
DOID:0111590	oboInOwl:hasExactSynonym	Pepper syndrome	Síndrome de Pepper	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7767			
DOID:0111592	oboInOwl:hasExactSynonym	hypoplasminogenemia	Hipoplasminogenemia	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111593	oboInOwl:hasExactSynonym	plantar flexion contracture	Contractura de flexión plantar	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.88			
DOID:0111593	oboInOwl:hasExactSynonym	short Achilles tendon	Tendón de Aquiles corto	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111594	oboInOwl:hasExactSynonym	distal arthrogryposis type 5 without ophthalmoplegia	Artrogriposis distal tipo 5 sin oftalmoplejía	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111599	oboInOwl:hasExactSynonym	Freeman-Sheldon syndrome variant	Variante del síndrome de Freeman-Sheldon	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.89			
DOID:0111602	oboInOwl:hasExactSynonym	distal arthrogryposis type 2B3 (Sheldon-Hall)	Artrogriposis distal tipo 2B3 (Sheldon-Hall)	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111603	oboInOwl:hasExactSynonym	Dutch-Kentucky syndrome	Síndrome holandés-kentucky	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111603	oboInOwl:hasExactSynonym	Hecht syndrome	Síndrome de Hecht	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111604	oboInOwl:hasExactSynonym	whistling face syndrome	Síndrome de la cara silbante	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111605	oboInOwl:hasExactSynonym	distal arthrogryposis type 2A (Freeman-Sheldon)	Artrogriposis distal tipo 2A (Freeman-Sheldon)	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111607	oboInOwl:hasExactSynonym	Gordon syndrome	Síndrome de Gordon	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.99			
DOID:0111607	oboInOwl:hasExactSynonym	camptodactyly-cleft palate-clubfoot syndrome	Síndrome de camptodactilia-paladar hendido-pie zambo	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
DOID:0111608	oboInOwl:hasExactSynonym	arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome	Síndrome de artrogriposis-limitación oculomotora-anomalías electrorretinianas	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.825			
DOID:0111608	oboInOwl:hasExactSynonym	distal arthrogryposis type IIB	Artrogriposis distal tipo IIB	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.98			
