source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type	status_history
DOID:4511	IAO:0000115	An angiosarcoma and sarcoma of breast and vascular neoplasm of breast that is located_in the cells that line the blood vessels within the breast or underarm area.	Angiosarcoma y sarcoma de mama y neoplasia vascular de mama que se localiza en las células que recubren los vasos sanguíneos dentro de la mama o la zona axilar.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.58905	JAB-quick			
DOID:4511	oboInOwl:hasExactSynonym	hemangiosarcoma of the breast	hemangiosarcoma de mama	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4511	rdfs:label	breast angiosarcoma	angiosarcoma de mama	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4512	rdfs:label	conventional angiosarcoma	angiosarcoma convencional	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4513	IAO:0000115	An angiosarcoma and gallbladder sarcoma that is located_in the gallbladder.	Angiosarcoma y un sarcoma de la vesícula biliar que se localiza en la vesícula biliar.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6139	JAB-quick			
DOID:4513	oboInOwl:hasExactSynonym	hemangiosarcoma of gallbladder	hemangiosarcoma de vesícula biliar	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4513	rdfs:label	gallbladder angiosarcoma	angiosarcoma de vesícula biliar	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4514	IAO:0000115	A thyroid sarcoma and angiosarcoma that results_in a high prevalence of iodine-deficient goiter.	Sarcoma y angiosarcoma de tiroides que resulta en una alta prevalencia de bocio yodado.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5929500000000001	JAB-quick			
DOID:4514	oboInOwl:hasExactSynonym	hemangiosarcoma of the Thyroid	hemangiosarcoma de tiroides	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:4514	rdfs:label	thyroid angiosarcoma	angiosarcoma tiroideo	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7	Claudia			
DOID:4515	IAO:0000115	A thyroid gland cancer that is located_in the supporting cells of the thyroid.	Cáncer de la glándula tiroides que se localiza en las células de sostén de la tiroides.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.56105	JAB-quick			
DOID:4515	oboInOwl:hasExactSynonym	sarcoma of the Thyroid gland	sarcoma de la glándula tiroides	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:4515	rdfs:label	thyroid sarcoma	sarcoma tiroideo	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7	Claudia			
DOID:4517	IAO:0000115	An angiosarcoma and hemangioma of skin and malignant skin vascular tumor and sarcoma of skin that is located_in the skin and results_in an enlarged bruise (a blue-black nodule) and an unhealed ulceration.	Angiosarcoma y hemangioma de piel y tumor vascular cutáneo maligno y sarcoma de piel que se localiza en la piel y da lugar a un hematoma agrandado (un nódulo negro azulado) y a una ulceración no cicatrizada.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5898	JAB-quick			
DOID:4517	oboInOwl:hasExactSynonym	angiosarcoma of skin	angiosarcoma de piel	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4517	oboInOwl:hasExactSynonym	hemangiosarcoma of the skin	hemangiosarcoma cutáneo	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.4				
DOID:4517	rdfs:label	skin angiosarcoma	angiosarcoma cutáneo	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.4125				
DOID:452	IAO:0000115	A gastrointestinal system benign neoplasm that is a located_in the salivary glands.	Neoplasia benigna del sistema gastrointestinal localizada en las glándulas salivales.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71625	JAB-quick			
DOID:452	oboInOwl:hasExactSynonym	mixed tumor of the Salivary gland	tumor mixto de la glándula salival	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.87				
DOID:452	rdfs:label	pleomorphic adenoma	adenoma pleomórfico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4520	IAO:0000115	A cervix endometrical stromal tumor that has_material_basis_in abnormally proliferating cells derives_from embryonic mesoderm.	Tumor del estroma endometrial del cuello uterino que tiene base material en células anormalmente proliferantes derivadas del mesodermo embrionario.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.61585	JAB-quick			
DOID:4520	oboInOwl:hasExactSynonym	endometrial stromal sarcoma of the cervix	sarcoma del estroma endometrial del cuello uterino	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4520	rdfs:label	cervical endometrial stromal sarcoma	sarcoma del estroma endometrial cervical	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4521	IAO:0000115	A cervical cancer that derives_from the fibrous connective tissue of the endometrium.	Cáncer de cuello uterino que deriva del tejido conectivo fibroso del endometrio.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.73125	JAB-quick			
DOID:4521	rdfs:label	cervix endometrial stromal tumor	tumor del estroma endometrial del cuello uterino	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4522	oboInOwl:hasExactSynonym	angiosarcoma of the Superior Vena Cava	angiosarcoma de la Vena Cava Superior	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:4522	rdfs:label	superior vena cava angiosarcoma	angiosarcoma de la vena cava superior	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4524	IAO:0000115	An angiosarcoma and sarcoma of prostate that is located_in the prostate.	Angiosarcoma y sarcoma de próstata que se localiza en la próstata.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.62785	JAB-quick			
DOID:4524	oboInOwl:hasExactSynonym	Prostatic hemangiosarcoma	Hemangiosarcoma prostático	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4524	rdfs:label	prostate angiosarcoma	angiosarcoma de próstata	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4525	IAO:0000115	An angiosarcoma and sarcoma of the mediastinum that is located_in the mediastinum.	Angiosarcoma y sarcoma del mediastino que se localiza en el mediastino.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.63845	JAB-quick			
DOID:4525	oboInOwl:hasExactSynonym	hemangiosarcoma of mediastinum	hemangiosarcoma de mediastino	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7				
DOID:4525	rdfs:label	mediastinum angiosarcoma	angiosarcoma de mediastino	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7125	Claudia			
DOID:4527	IAO:0000115	An ovary sarcoma that is a malignant vascular tumor that derives_from blood vessels.	Sarcoma de ovario que es un tumor vascular maligno que deriva de los vasos sanguíneos.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7011000000000001	JAB-quick			
DOID:4527	oboInOwl:hasExactSynonym	hemangiosarcoma of Ovary	hemangiosarcoma de ovario	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7				
DOID:4527	rdfs:label	ovarian angiosarcoma	angiosarcoma ovárico	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7	Claudia			
DOID:4531	IAO:0000115	A carcinoma that is characterized by the presence of cuboidal mucous cells, goblet-like mucous cells, squamoid cells, cystic changes, and a fibrotic stromal formation.	Un carcinoma que se caracteriza por la presencia de células mucosas cuboidales, células mucosas en forma de copa, células escamosas, cambios quísticos y una formación estromal fibrótica.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.59395	JAB-quick			
DOID:4531	oboInOwl:hasExactSynonym	MEC	CME	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:4531	rdfs:label	mucoepidermoid carcinoma	carcinoma mucoepidermoide	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4534	IAO:0000115	A syndrome that affects growth, cranial development, hair growth and dental development.	Síndrome que afecta al crecimiento, al desarrollo craneal, al crecimiento del cabello y al desarrollo dental.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5911	JAB-quick			
DOID:4534	oboInOwl:hasExactSynonym	Francois dyscephalic syndrome	Síndrome discefálico de Francois	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4534	oboInOwl:hasExactSynonym	Hallerman - Streiff syndrome	Síndrome de Hallerman - Streiff	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:4534	oboInOwl:hasExactSynonym	Hallermann's syndrome	Síndrome de Hallermann	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:4534	rdfs:label	Hallermann-Streiff syndrome	Síndrome de Hallermann-Streiff	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4535	IAO:0000115	A hair disease that is characterized by sparse hair on the scalp resulting from abnormal hair follicle development and has_material_basis_in mutations in proteins involved in hair growth, division or proliferation of cells within hair follicles.	Enfermedad capilar que se caracteriza por la escasez de pelo en el cuero cabelludo como consecuencia de un desarrollo anormal del folículo piloso y que presenta mutaciones en las proteínas implicadas en el crecimiento del pelo, la división o la proliferación de células dentro de los folículos pilosos.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.53355	JAB-quick			
DOID:4535	rdfs:label	hypotrichosis	hipotricosis	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4540	IAO:0000115	A writing disorder that involves a deficiency in the ability to write where the writing is distorted or incorrect, spelling difficulty, poor handwriting or trouble putting thoughts on paper.	Trastorno de la escritura que implica una deficiencia en la capacidad de escribir en la que la escritura está distorsionada o es incorrecta, dificultad ortográfica, mala caligrafía o problemas para poner los pensamientos por escrito.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5326	JAB-quick			
DOID:4540	rdfs:label	dysgraphia	disgrafía	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4541	IAO:0000115	An agnosia that involves a severe problem with recalling words or names.	Agnosia que implica un grave problema para recordar palabras o nombres.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6825	JAB-quick			
DOID:4541	oboInOwl:hasExactSynonym	Anomic aphasia	Afasia anómica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:4541	oboInOwl:hasExactSynonym	anomia	anomia	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5				
DOID:4541	rdfs:label	nominal aphasia	afasia nominal	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4542	oboInOwl:hasExactSynonym	Pituitary gland Basophilic adenoma	Glándula pituitaria Adenoma basófilo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:4542	rdfs:label	basophil adenoma	adenoma basófilo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4543	IAO:0000115	An amnestic disorder that involves a loss of one's pre-existing memories to conscious recollection.	Trastorno amnésico que implica una pérdida de los recuerdos preexistentes al recuerdo consciente.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7150000000000001	JAB-quick			
DOID:4543	rdfs:label	retrograde amnesia	amnesia retrógrada	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4545	rdfs:label	mesenchymal chondrosarcoma	condrosarcoma mesenquimal	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7125	Claudia			
DOID:4546	oboInOwl:hasExactSynonym	pediatric mesenchymal chondrosarcoma	condrosarcoma mesenquimal pediátrico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78335				
DOID:4546	rdfs:label	childhood mesenchymal chondrosarcoma	condrosarcoma mesenquimal infantil	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5667				
DOID:4547	IAO:0000115	An adult sarcoma of soft tissue and mesenchymal chondrosarcoma that is located_in the cartilage.	Sarcoma adulto de tejido blando y condrosarcoma mesenquimal que se localiza en el cartílago.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7021999999999999	JAB-quick			
DOID:4547	rdfs:label	adult mesenchymal chondrosarcoma	condrosarcoma mesenquimal adulto	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4548	oboInOwl:hasExactSynonym	mesenchymal extraosseous chondrosarcoma	condrosarcoma mesenquimal extraóseo	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.70835				
DOID:4548	rdfs:label	extraskeletal mesenchymal chondrosarcoma	condrosarcoma mesenquimal extraesquelético	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4549	IAO:0000115	A chondrosarcoma that is located_in exclusively soft tissue and that is characterized by the presence of chondroblast-like cells in a myxoid stroma and a multinodular growth pattern.	condrosarcoma que se localiza en los tejidos blandos exclusivamente y que se caracteriza por la presencia de células similares a los condroblastos en un estroma mixoide y un patrón de crecimiento multinodular.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71795				
DOID:4549	oboInOwl:hasExactSynonym	Myxoid extraosseous chondrosarcoma	Condrosarcoma mixoide extraóseo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.84				
DOID:4549	oboInOwl:hasExactSynonym	extraosseous chondrosarcoma	condrosarcoma extraóseo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4549	rdfs:label	extraskeletal myxoid chondrosarcoma	condrosarcoma mixoide extraesquelético	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4550	rdfs:label	anal gland neoplasm	neoplasia de glándula anal	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.68335	Claudia			
DOID:4551	oboInOwl:hasExactSynonym	anal neoplasm	neoplasia anal	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7125				
DOID:4551	oboInOwl:hasExactSynonym	anal tumors	tumores anales	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4551	oboInOwl:hasExactSynonym	neoplasm of anus	neoplasia de ano	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78335				
DOID:4551	rdfs:label	anus benign neoplasm	neoplasia benigna del ano	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4552	IAO:0000115	A carcinoma that is composed of large, monotonous rounded or overtly polygonal-shaped cells with abundant cytoplasm.	Carcinoma compuesto por células grandes, monótonas de forma redondeada o abiertamente poligonal con abundante citoplasma.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6264000000000001	JAB-quick			
DOID:4552	rdfs:label	large cell carcinoma	carcinoma de células grandes	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4553	oboInOwl:hasExactSynonym	large cell carcinoma of the Thymus	carcinoma de células grandes del timo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.97				
DOID:4553	rdfs:label	thymus large cell carcinoma	carcinoma de células grandes del timo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4554	oboInOwl:hasExactSynonym	Thymoma, type C	Timoma tipo C	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:4554	rdfs:label	type C thymoma	timoma tipo C	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:4555	IAO:0000115	An ovarian carcinoma that is characterized by large pleiomorphic cells with large round or oval nuclei, presence of mitoses and staining for neuroendocrine (NE) markers and has_material_basis_in neuroendocrine cells.	Carcinoma ovárico que se caracteriza por células pleiomórficas grandes con núcleos grandes redondos u ovales, presencia de mitosis y tinción para marcadores neuroendocrinos (NE) y tiene base material en células neuroendocrinas.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.59335	JAB-quick			
DOID:4555	oboInOwl:hasExactSynonym	Non-small-cell type neuroendocrine carcinoma of Ovary	Carcinoma neuroendocrino de ovario de tipo no microcítico	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.60685				
DOID:4555	rdfs:label	ovarian large-cell neuroendocrine carcinoma	carcinoma neuroendocrino ovárico de células grandes	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.704	Claudia			
DOID:4556	oboInOwl:hasExactSynonym	large cell carcinoma of lung	carcinoma de células grandes de pulmón	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4556	oboInOwl:hasExactSynonym	large cell lung carcinoma	carcinoma de pulmón de células grandes	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4556	rdfs:label	lung large cell carcinoma	carcinoma pulmonar de células grandes	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:4557	IAO:0000115	A mouth disease that is characterized by the presence of filmy opalescence of the mucosa in the early stages to a whitish gray cast with a coarsely wrinkled surface in the later stages, associated with intracellular edema of the spinous or malpighian layer.	Enfermedad de la boca que se caracteriza por la presencia de una opalescencia pelicular de la mucosa en las fases iniciales hasta un tinte gris blanquecino con una superficie toscamente arrugada en las fases posteriores, asociada a un edema intracelular de la capa espinosa o malpighiana.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6	JAB-quick			
DOID:4557	oboInOwl:hasExactSynonym	Leukedema of mouth	Leucedema de boca	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78				
DOID:4557	rdfs:label	oral leukoedema	leucoedema oral	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4558	oboInOwl:hasExactSynonym	Ludwig angina	Angina de Ludwig	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:4558	oboInOwl:hasExactSynonym	cellulitis of floor of mouth	celulitis del suelo de la boca	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.7666999999999999				
DOID:4558	rdfs:label	Ludwig's angina	angina de Ludwig	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:456	IAO:0000115	A parasitic helminthiasis infectious disease that involves infection of the intestine with the nematode Ascaris lumbricoides. Larvae migrating through the lungs cause cough, wheezing and hemoptysis. Bowel or biliary obstruction causes cramping abdominal pain, nausea, and vomiting. Peritonitis, enlargement of the liver or spleen, toxicity and pneumonia are observed when larvae get into the portal circulation.	Enfermedad infecciosa parasitaria helmintiásica que consiste en la infección del intestino por el nematodo Ascaris lumbricoides. Las larvas que migran a través de los pulmones provocan tos, sibilancias y hemoptisis. La obstrucción intestinal o biliar provoca dolor abdominal tipo cólico, náuseas y vómitos. Cuando las larvas llegan a la circulación portal se observa peritonitis, agrandamiento del hígado o el bazo, toxicidad y neumonía.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5887	JAB-quick			
DOID:456	oboInOwl:hasExactSynonym	Ascariasis - roundworm	Ascariasis - lombriz intestinal	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7125				
DOID:456	oboInOwl:hasRelatedSynonym	Ascaris lumbricoides infection	Infección por Ascaris lumbricoides	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:456	rdfs:label	ascariasis	ascariasis	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4560	IAO:0000115	An endometritis that is present for weeks or more and does not have an identifiable causative organism.	Endometritis que está presente durante semanas o más y no tiene un organismo causante identificable.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.73125	JAB-quick			
DOID:4560	rdfs:label	non specific chronic endometritis	endometritis crónica no específica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:4561	IAO:0000115	An endometritis that is characterized by the presence of granulomas in the uterus.	Endometritis que se caracteriza por la presencia de granulomas en el útero.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78				
DOID:4561	rdfs:label	granulomatous endometritis	endometritis granulomatosa	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4562	oboInOwl:hasExactSynonym	Endocarditis lenta	Endocarditis lenta	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6975				
DOID:4562	oboInOwl:hasExactSynonym	SBE - Subacute bacterial endocarditis	SBE - Endocarditis bacteriana subaguda	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:4562	oboInOwl:hasExactSynonym	Subacute endocarditis, lenta	Endocarditis subaguda, lenta	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.80875				
DOID:4562	rdfs:label	subacute bacterial endocarditis	endocarditis bacteriana subaguda	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4584	oboInOwl:hasExactSynonym	Choroid meningioma	Meningioma coroideo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:4584	oboInOwl:hasExactSynonym	meningioma of the Choroid Plexus	meningioma del plexo coroideo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:4584	rdfs:label	choroid plexus meningioma	meningioma del plexo coroideo	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4586	rdfs:label	familial meningioma	meningioma familiar	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4587	oboInOwl:hasExactSynonym	meningioma, benign	meningioma benigno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.905				
DOID:4587	rdfs:label	benign meningioma	meningioma benigno	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4588	rdfs:label	secretory meningioma	meningioma secretor	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4591	oboInOwl:hasExactSynonym	Lymphoplasmocyte-rich meningioma	Meningioma rico en linfoplasmocitos	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8400000000000001				
DOID:4591	rdfs:label	lymphoplasmacyte-rich meningioma	meningioma rico en linfoplasmocitos	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.56875				
DOID:4593	oboInOwl:hasExactSynonym	pediatric meningioma	meningioma pediátrico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4593	rdfs:label	childhood meningioma	meningioma infantil	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.7125	Claudia			
DOID:4594	rdfs:label	microcystic meningioma	meningioma microquístico	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4603	IAO:0000115	An ichthyosis that is characterized by generalized erythema, skin blisters and skin fragility, manifested at birth.	Ictiosis que se caracteriza por eritema generalizado,  ampollas cutáneas y fragilidad de la piel,  que se manifiesta al nacer.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6615				
DOID:4603	oboInOwl:hasExactSynonym	Bullous ichthyosiform erythroderma	Eritrodermia ictiosiforme bullosa	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78335				
DOID:4603	oboInOwl:hasExactSynonym	Epidermolytic palmoplantar hyperkeratosis	Hiperqueratosis palmoplantar epidermolítica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4603	oboInOwl:hasExactSynonym	bullous congenital ichthyosiform erythroderma	eritrodermia ictiosiforme congénita bullosa	The Spanish Group (https://thespanishgroup.org/)	en	es	DEPRECATED-SOURCE TEXT	0.7437499999999999				MANUALLY TRANSLATED
DOID:4603	oboInOwl:hasExactSynonym	epidermolytic ichthyosis	ictiosis epidermolítica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:4603	rdfs:label	epidermolytic hyperkeratosis	Hiperqueratosis epidermolítica	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:4606	IAO:0000115	A biliary tract cancer that is located_in the bile duct.	El cáncer del tracto biliar se localiza en el conducto biliar.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.61995				
DOID:4606	oboInOwl:hasExactSynonym	Ca extrahepatic bile ducts	Conductos biliares extrahepáticos Ca	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.83				
DOID:4606	oboInOwl:hasExactSynonym	bile duct tumor	Tumor del conducto biliar	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:4606	oboInOwl:hasExactSynonym	malignant neoplasm of the extrahepatic bile duct	Neoplasia maligna del conducto biliar extrahepático	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
DOID:4606	rdfs:label	bile duct cancer	cáncer del conducto biliar	The Spanish Group (https://thespanishgroup.org/)	en	es	FINAL	0.6333	Claudia			
DOID:4607	IAO:0000115	A hepatobiliary system cancer that results_in malignant growth located_in the gallbladder or located_in the bile duct.	Cáncer del sistema hepatobiliar que resulta en un crecimiento maligno localizado en la vesícula biliar o localizado en el conducto biliar.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5925	JAB-quick			
